President_Trump_Job_Approval
url,Poll,Poll_link,Date,Sample,Approve,Disapprove,Spread
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p97ezf7wcq/econTabReport.pdf,6/25 - 6/27,1295 RV,42,53,-11
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,6/25 - 6/27,1500 LV,46,54,-8
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,USA Today/Suffolk,https://www.realclearpolitics.com/docs/Suffolk_June_2017.pdf,6/24 - 6/27,1000 RV,42,53,-11
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,https://www.realclearpolitics.com/docs/Core_Political-Topline-2017-06-28.pdf,6/23 - 6/27,1620 A,35,58,-23
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Quinnipiac,https://poll.qu.edu/national/release-detail?ReleaseID=2471,6/22 - 6/27,1212 RV,40,55,-15
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,NPR/PBS/Marist,http://maristpoll.marist.edu/wp-content/misc/usapolls/us170621_PBS_NPR/NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_Trump_Congress_Health%20Care_June%202017.pdf#page=3,6/21 - 6/25,995 RV,38,53,-15
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b6o1y15enn/econTabReport.pdf,6/18 - 6/20,1277 RV,43,51,-8
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,6/18 - 6/20,1500 LV,45,55,-10
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,NBC News/Wall St. Jrnl,http://msnbcmedia.msn.com/i/TODAY/z_Creative/17255%20NBCWSJJunePoll.pdf,6/17 - 6/20,900 A,40,55,-15
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,https://www.realclearpolitics.com/docs/Core_Political-Topline-2017-06-21.pdf,6/16 - 6/20,1554 A,38,59,-21
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,CBS News,http://www.cbsnews.com/news/trumps-handling-of-russia-investigations-weighs-on-approval-ratings/,6/15 - 6/18,1117 A,36,57,-21
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Pew Research,http://www.people-press.org/2017/06/20/presidential-approval-detailed-tables-june-2017/?utm_source=adaptivemailer&utm_medium=email&utm_campaign=17-06-20%20political%20parties&org=982&lvl=100&ite=1304&lea=278963&ctr=0&par=1&trk=,6/8 - 6/18,2097 RV,42,54,-12
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,6/11 - 6/13,1500 A,36,59,-23
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,6/11 - 6/13,1500 LV,45,55,-10
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kc9nca1eho/econTabReport.pdf,6/11 - 6/13,1310 RV,42,51,-9
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,https://www.realclearpolitics.com/docs/Core_Political-Topline-2017-06-14.pdf,6/9 - 6/13,1492 A,40,56,-16
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,CNBC,http://www.cnbc.com/2017/06/15/americans-believe-trump-pressured-comey-to-end-russia-probe-survey.html,6/9 - 6/12,800 A,37,51,-14
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,PPP (D),http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_61217.pdf,6/9 - 6/11,811 RV,41,52,-11
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,6/4 - 6/6,1500 LV,45,55,-10
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/lssamz3o6b/econTabReport.pdf,6/4 - 6/6,1288 RV,40,56,-16
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,https://www.realclearpolitics.com/docs/Core_Political-Topline-2017-06-07.pdf,6/2 - 6/6,2371 A,38,58,-20
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Quinnipiac,https://poll.qu.edu/images/polling/us/us06072017_Upmf47rg.pdf/,5/31 - 6/6,1361 RV,34,57,-23
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,IBD/TIPP,http://www.investors.com/politics/public-backs-gop-plans-to-cut-medicaid-food-stamps-and-taxes-ibd-tipp-poll/,5/30 - 6/6,903 A,37,55,-18
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/prez_track_may23,5/28 - 5/30,1500 LV,43,57,-14
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sm62pd19o2/econTabReport.pdf,5/27 - 5/30,1269 RV,40,53,-13
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.realclearpolitics.com/docs/Core_Political-Topline-2017-05-31.pdf,5/26 - 5/30,2081 A,40,55,-15
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,FOX News,http://www.foxnews.com/politics/interactive/2017/05/24/fox-news-poll-may-24-2017.html,5/21 - 5/23,1011 RV,40,53,-13
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,5/21 - 5/23,1500 A,39,55,-16
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/prez_track_may23,5/21 - 5/23,1500 LV,48,52,-4
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nkn28k0m0p/econTabReport.pdf,5/20 - 5/23,1276 RV,40,53,-13
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.realclearpolitics.com/docs/Core_Political-Topline-05-24-2017.pdf,5/19 - 5/23,2000 A,37,57,-20
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Quinnipiac,https://poll.qu.edu/national/release-detail?ReleaseID=2460,5/17 - 5/23,1404 RV,37,55,-18
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Monmouth,http://www.realclearpolitics.com/docs/MonmouthPoll_US_051817.pdf,5/13 - 5/17,896 RV,39,54,-15
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,5/14 - 5/16,1500 A,38,57,-19
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/prez_track_may3,5/14 - 5/16,1500 LV,44,56,-12
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/r7qogc932v/econTabReport.pdf,5/13 - 5/16,1298 RV,39,54,-15
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.realclearpolitics.com/docs/Core_Political-Topline-2017-05-17.pdf,5/12 - 5/16,1868 A,39,55,-16
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,PPP (D),http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_51617.pdf,5/12 - 5/14,692 RV,40,54,-14
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,NBC News/Wall St. Jrnl,https://www.scribd.com/document/348302118/NBC-WSJ-May-2017-poll,5/11 - 5/13,800 A,39,54,-15
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,5/7 - 5/9,1500 A,40,53,-13
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/prez_track_may3,5/7 - 5/9,1500 LV,47,53,-6
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hdfqb3wks2/econTabReport.pdf,5/6 - 5/9,1287 RV,43,52,-9
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.realclearpolitics.com/docs/Ipsos_Core_Political-Topline-2017-05-10.pdf,5/5 - 5/9,1830 A,43,52,-9
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Quinnipiac,https://poll.qu.edu/images/polling/us/us05102017_U392prfb.pdf/,5/4 - 5/9,1078 RV,36,58,-22
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,4/30 - 5/2,1500 A,42,52,-10
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/prez_track_may3,4/30 - 5/2,1500 LV,49,51,-2
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,IBD/TIPP,http://www.investors.com/politics/trumps-tax-plan-gets-big-thumbs-up-approval-rating-rises-ibdtipp-poll/,4/28 - 5/4,904 A,39,54,-15
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/blvmt31w4l/econTabReport.pdf,4/29 - 5/2,1255 RV,46,47,-1
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.realclearpolitics.com/docs/Ipsos_Core_Political-Topline-2017-05-03.pdf,4/28 - 5/2,2214 A,44,51,-7
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,FOX News,http://www.foxnews.com/politics/slideshow/2017/04/26/fox-news-poll-president-trumps-first-100-days.html,4/23 - 4/25,1009 RV,45,48,-3
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vndekayz1x/econTabReport.pdf,4/23 - 4/25,1295 RV,45,49,-4
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,4/23 - 4/25,1500 A,39,56,-17
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/prez_track_apr13,4/23 - 4/25,1500 LV,46,54,-8
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,CBS News,http://www.cbsnews.com/news/100-days-sharp-partisan-divides-mark-trump-presidency-cbs-news-poll/,4/21 - 4/24,1214 A,41,53,-12
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,https://www.ipsos.com/en-us/news-polls/reuters-ipsos-core-political-2017-04-26,4/21 - 4/25,2165 A,41,53,-12
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,CNN/ORC,http://www.cnn.com/2017/04/26/politics/donald-trump-100-days-poll/index.html,4/22 - 4/25,1009 A,44,54,-10
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,ABC News/Wash Post,https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2017/04/23/National-Politics/Polling/question_18611.xml?uuid=DjWvRifZEeeSjjYkU5Bg6A,4/17 - 4/20,1004 A,42,53,-11
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,NBC News/Wall St. Jrnl,http://msnbcmedia.msn.com/i/TODAY/z_Creative/NBCWSJ_April_Poll.pdf,4/17 - 4/20,900 A,40,54,-14
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,PPP (D),http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_42017.pdf,4/17 - 4/18,648 RV,43,50,-7
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/prez_track_apr13,4/16 - 4/18,1500 LV,48,52,-4
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,4/15 - 4/18,1500 A,42,52,-10
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3y1jngdqn7/econTabReport.pdf,4/15 - 4/18,1291 RV,44,50,-6
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Quinnipiac,https://poll.qu.edu/images/polling/us/us04192017_Uwpg863m.pdf/,4/12 - 4/18,1062 RV,40,56,-16
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.realclearpolitics.com/docs/Ipsos_April_13-17_2017.pdf,4/13 - 4/17,1843 A,43,52,-9
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Marist,http://maristpoll.marist.edu/wp-content/misc/usapolls/us170411_Circus/Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_April%202017.pdf#page=3,4/11 - 4/12,869 RV,39,49,-10
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kbbwrpsurz/econTabReport.pdf,4/10 - 4/11,1330 RV,43,52,-9
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,4/9 - 4/11,1500 A,41,52,-11
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/prez_track_apr11,4/9 - 4/11,1500 LV,47,53,-6
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,CBS News,http://www.cbsnews.com/news/cbs-news-poll-shows-divergence-in-americans-opinion-of-us-strike-vs-syria/,4/7 - 4/9,1006 A,43,49,-6
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Pew Research,http://www.people-press.org/2017/04/17/presidential-approval-detailed-tables-april-2017/,4/5 - 4/11,1243 RV,42,52,-10
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,CNBC,http://www.cnbc.com/2017/04/11/cnbc-survey-trump-agenda-is-popular-until-he-acts-on-it.html,4/3 - 4/6,804 A,39,48,-9
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,4/2 - 4/4,1500 A,42,52,-10
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,4/2 - 4/4,1500 LV,46,54,-8
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/divhts7l9t/econTabReport.pdf,4/2 - 4/4,1331 RV,43,50,-7
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.realclearpolitics.com/docs/Ipsos_April_5_2017.pdf,3/31 - 4/4,2149 A,46,50,-4
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Quinnipiac,https://poll.qu.edu/national/release-detail?ReleaseID=2448,3/30 - 4/3,1171 RV,35,57,-22
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,PPP (D),http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_33017.pdf,3/27 - 3/28,677 RV,40,53,-13
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,IBD/TIPP,http://www.investors.com/politics/trump-approval-plunges-amid-russia-inquiry-obamacare-repeal-failure-ibdtipp-poll/,3/24 - 3/30,904 A,34,56,-22
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,3/26 - 3/28,1500 A,35,59,-24
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,3/26 - 3/28,1500 LV,44,56,-12
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4xolr88jm3/econTabReport.pdf,3/26 - 3/28,1271 RV,45,50,-5
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,CBS News,http://www.cbsnews.com/news/republicans-health-care-trump-approval-russia-election-meddling-cbs-news-poll/,3/25 - 3/28,1088 A,40,52,-12
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7615,3/24 - 3/28,1646 A,44,49,-5
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,McClatchy/Marist,https://www.documentcloud.org/documents/3532285-McClatchy-Marist-Poll-National-Nature-of-the.html,3/22 - 3/27,906 RV,38,51,-13
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,3/19 - 3/21,1500 A,40,55,-15
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,3/19 - 3/21,1500 LV,46,54,-8
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/afgf7c40wf/econTabReport.pdf,3/19 - 3/21,1296 RV,44,49,-5
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7607,3/17 - 3/21,1606 A,47,47,Tie
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Quinnipiac,https://poll.qu.edu/images/polling/us/us03222017_Upt839fm.pdf/,3/16 - 3/21,1056 RV,37,56,-19
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cik6umkx7a/econTabReport.pdf,3/13 - 3/14,1320 RV,44,49,-5
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,FOX News,http://www.foxnews.com/politics/interactive/2017/03/15/fox-news-poll-315/,3/12 - 3/14,1008 RV,43,51,-8
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,3/12 - 3/14,1500 A,40,54,-14
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,3/12 - 3/14,1500 LV,45,54,-9
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7593,3/10 - 3/14,1750 A,45,49,-4
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,PPP (D),http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_31517.pdf,3/10 - 3/12,808 RV,43,50,-7
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9deo3n58va/econTabReport.pdf,3/6 - 3/7,1359 RV,44,50,-6
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,3/5 - 3/7,1500 A,42,53,-11
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,3/5 - 3/7,1500 LV,49,51,-2
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7592,3/3 - 3/7,1662 A,48,46,+2
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Quinnipiac,https://poll.qu.edu/national/release-detail?ReleaseID=2436,3/2 - 3/6,1283 RV,41,52,-11
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Monmouth,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_030617/,3/2 - 3/5,722 RV,44,46,-2
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,USA Today/Suffolk,http://www.usatoday.com/story/news/politics/2017/03/07/usa-today-poll-tweets-and-temperament-tripping-up-president-trump/98807880/,3/1 - 3/5,1000 RV,47,44,+3
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,CNN/ORC,"http://i2.cdn.turner.com/cnn/2017/images/03/05/rel4a.-.trump,.russia.pdf",3/1 - 3/4,1025 A,45,52,-7
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qai0kpu1rl/econTabReport.pdf,2/25 - 3/1,1251 RV,45,51,-6
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,IBD/TIPP,http://www.investors.com/politics/public-turned-off-by-medias-relentlessly-negative-coverage-of-trump-ibdtipp-poll/,2/24 - 3/4,909 A,41,53,-12
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2/26 - 2/28,1500 A,43,52,-9
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2/26 - 2/28,1500 LV,50,50,Tie
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7589,2/24 - 2/28,1847 A,46,48,-2
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,PPP (D),http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_22417.pdf,2/21 - 2/22,941 RV,45,48,-3
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,NBC News/Wall St. Jrnl,http://www.wsj.com/public/resources/documents/17057NBCWSJFebruary2017Poll.pdf,2/18 - 2/22,1000 A,44,48,-4
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,CBS News,http://www.cbsnews.com/news/poll-immigration-is-most-important-problem-for-trump-and-congress/?ftag=CNM-00-10aab7e&linkId=34797879,2/17 - 2/21,1280 A,39,51,-12
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2/19 - 2/21,1500 A,42,52,-10
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2/19 - 2/21,1500 LV,51,49,+2
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7581,2/17 - 2/21,2338 A,45,50,-5
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ffz614d2i8/econTabReport.pdf,2/18 - 2/20,1198 RV,48,48,Tie
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Quinnipiac,https://poll.qu.edu/national/release-detail?ReleaseID=2431,2/16 - 2/21,1323 RV,38,55,-17
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,McClatchy/Marist,http://www.mcclatchydc.com/news/politics-government/white-house/article134111259.html,2/15 - 2/19,865 RV,41,49,-8
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2/12 - 2/14,1500 A,40,53,-13
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qlp5mza3xp/trackingreport.pdf,2/12 - 2/14,1100 RV,46,49,-3
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2/12 - 2/14,1500 LV,53,47,+6
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,FOX News,http://www.foxnews.com/politics/interactive/2017/02/14/fox-news-poll-february-14-2017/,2/11 - 2/13,1013 RV,48,47,+1
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7573,2/10 - 2/14,1774 A,46,50,-4
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Pew Research,http://www.pewresearch.org/fact-tank/2017/02/16/does-poll-include-or-exclude-nonvoters/,2/7 - 2/12,1246 RV,42,54,-12
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,PPP (D),http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_21017.pdf,2/7 - 2/8,712 RV,43,53,-10
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7il49ljhig/econTabReport.pdf,2/5 - 2/7,1315 RV,44,49,-5
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2/5 - 2/7,1500 A,43,52,-9
