Table_1
url,Date,Weekday,Holiday_Name,Holiday_Name_link,Holiday_Type,Where_It_Is_Observed
https://www.timeanddate.com/holidays/us/,Dec 1,Saturday,World AIDS Day,https://www.timeanddate.com/holidays/un/world-aids-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Dec 2,Sunday,First Sunday of Advent,https://www.timeanddate.com/holidays/us/first-sunday-advent,Christian,
https://www.timeanddate.com/holidays/us/,Dec 2,Sunday,International Day for the Abolition of Slavery,https://www.timeanddate.com/holidays/un/international-day-abolish-slavery,United Nations observance,
https://www.timeanddate.com/holidays/us/,Dec 3,Monday,Chanukah/Hanukkah (first day),https://www.timeanddate.com/holidays/us/chanukah,Jewish holiday,
https://www.timeanddate.com/holidays/us/,Dec 3,Monday,International Day of Persons with Disabilities,https://www.timeanddate.com/holidays/un/international-day-persons-disabilities,United Nations observance,
https://www.timeanddate.com/holidays/us/,Dec 5,Wednesday,International Volunteer Day for Economic and Social Development,https://www.timeanddate.com/holidays/un/international-volunteer-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Dec 5,Wednesday,World Soil Day,https://www.timeanddate.com/holidays/un/world-soil-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Dec 6,Thursday,St Nicholas' Day,https://www.timeanddate.com/holidays/us/st-nicholas-day,Observance,
https://www.timeanddate.com/holidays/us/,Dec 7,Friday,International Civil Aviation Day,https://www.timeanddate.com/holidays/un/international-civil-aviation-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Dec 7,Friday,Pearl Harbor Remembrance Day,https://www.timeanddate.com/holidays/us/pearl-harbor-remembrance-day,Observance,
https://www.timeanddate.com/holidays/us/,Dec 8,Saturday,Feast of the Immaculate Conception,https://www.timeanddate.com/holidays/us/immaculate-conception,Christian,
https://www.timeanddate.com/holidays/us/,Dec 9,Sunday,International Anti-Corruption Day,https://www.timeanddate.com/holidays/un/international-anti-corruption-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Dec 9,Sunday,World Genocide Commemoration Day,https://www.timeanddate.com/holidays/un/world-genocide-commemoration-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Dec 10,Monday,Last Day of Chanukah,https://www.timeanddate.com/holidays/us/last-day-chanukah,Jewish holiday,
https://www.timeanddate.com/holidays/us/,Dec 10,Monday,Human Rights Day,https://www.timeanddate.com/holidays/un/human-rights-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Dec 11,Tuesday,International Mountain Day,https://www.timeanddate.com/holidays/un/international-mountain-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Dec 12,Wednesday,Feast of Our Lady of Guadalupe,https://www.timeanddate.com/holidays/us/lady-guadalupe-day,Observance,
https://www.timeanddate.com/holidays/us/,Dec 13,Thursday,National Guard Birthday,https://www.timeanddate.com/holidays/us/national-guard-birthday,Observance,
https://www.timeanddate.com/holidays/us/,Dec 17,Monday,Pan American Aviation Day,https://www.timeanddate.com/holidays/us/pan-american-aviation-day,Observance,
https://www.timeanddate.com/holidays/us/,Dec 17,Monday,Wright Brothers Day,https://www.timeanddate.com/holidays/us/wright-brothers-day,Observance,
https://www.timeanddate.com/holidays/us/,Dec 18,Tuesday,International Migrants Day,https://www.timeanddate.com/holidays/un/international-migrants-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Dec 18,Tuesday,Arabic Language Day,https://www.timeanddate.com/holidays/un/arabic-language-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Dec 20,Thursday,International Human Solidarity Day,https://www.timeanddate.com/holidays/un/international-human-solidarity-day,United Nations observance,
https://www.timeanddate.com/holidays/us/,Dec 21,Friday,December Solstice,https://www.timeanddate.com/calendar/december-solstice.html,Season,
https://www.timeanddate.com/holidays/us/,Dec 24,Monday,Christmas Eve,https://www.timeanddate.com/holidays/us/christmas-eve,State holiday,"KS*, LA, MI, NC, ND, OK, SC, TX, VA*, WI"
https://www.timeanddate.com/holidays/us/,Dec 24,Monday,Christmas Eve,https://www.timeanddate.com/holidays/us/christmas-eve,"Observance, Christian",
https://www.timeanddate.com/holidays/us/,Dec 24,Monday,Washington's Birthday,https://www.timeanddate.com/holidays/us/washington-birthday,State holiday,Indiana
https://www.timeanddate.com/holidays/us/,Dec 24,Monday,Washington's Birthday,https://www.timeanddate.com/holidays/us/washington-birthday,State holiday,Georgia
https://www.timeanddate.com/holidays/us/,Dec 25,Tuesday,Christmas Day,https://www.timeanddate.com/holidays/us/christmas-day,Federal Holiday,
https://www.timeanddate.com/holidays/us/,Dec 26,Wednesday,Kwanzaa (until Jan 1),https://www.timeanddate.com/holidays/us/kwanzaa,Observance,
https://www.timeanddate.com/holidays/us/,Dec 26,Wednesday,Day After Christmas Day,https://www.timeanddate.com/holidays/us/day-after-christmas,State holiday,"KS, KY, NC, NH, SC, TX"
https://www.timeanddate.com/holidays/us/,Dec 31,Monday,New Year's Eve,https://www.timeanddate.com/holidays/us/new-year-eve,State holiday,"LA, MI, WI"
https://www.timeanddate.com/holidays/us/,Dec 31,Monday,New Year's Eve,https://www.timeanddate.com/holidays/us/new-year-eve,Observance,
