question_id,table_id,column_id,score
821,138,6,0.0
821,138,7,0.0
821,138,8,0.0
821,138,9,0.0
821,138,10,0.0
821,138,11,0.0
821,138,12,0.0
821,138,13,0.0
821,138,14,0.5
822,138,0,0.0
822,138,1,0.0
822,138,2,0.5
822,138,3,1.0
822,138,4,1.0
822,138,5,0.5
822,138,6,0.0
822,138,7,0.0
822,138,8,0.0
822,138,9,0.0
822,138,10,0.0
822,138,11,0.0
822,138,12,0.0
822,138,13,0.5
822,138,14,0.5
823,138,0,0.0
823,138,1,0.0
823,138,2,1.0
823,138,3,0.5
823,138,4,1.0
823,138,5,0.5
823,138,6,0.0
823,138,7,0.0
823,138,8,0.0
823,138,9,0.0
823,138,10,0.0
823,138,11,0.5
823,138,12,0.0
823,138,13,0.0
823,138,14,0.5
824,138,0,0.0
824,138,1,0.0
824,138,2,0.5
824,138,3,0.5
824,138,4,1.0
824,138,5,0.5
824,138,6,0.0
824,138,7,0.0
824,138,8,0.0
824,138,9,0.0
824,138,10,0.0
824,138,11,0.0
824,138,12,0.0
824,138,13,0.0
824,138,14,0.5
825,138,0,0.0
825,138,1,0.0
825,138,2,0.5
825,138,3,0.5
825,138,4,1.0
825,138,5,0.5
825,138,6,0.0
825,138,7,0.0
825,138,8,0.0
825,138,9,0.0
825,138,10,0.0
825,138,11,0.0
825,138,12,0.0
825,138,13,0.0
825,138,14,0.5
826,138,0,0.0
826,138,1,0.0
826,138,2,0.5
826,138,3,0.5
826,138,4,1.0
826,138,5,0.5
826,138,6,0.0
826,138,7,0.0
826,138,8,0.0
826,138,9,0.0
826,138,10,0.0
826,138,11,0.0
826,138,12,0.0
826,138,13,0.0
826,138,14,0.5
827,138,0,0.0
827,138,1,0.0
827,138,2,0.5
827,138,3,0.5
827,138,4,1.0
827,138,5,0.5
827,138,6,0.0
827,138,7,0.0
827,138,8,0.0
827,138,9,0.0
827,138,10,0.0
827,138,11,0.0
827,138,12,0.0
827,138,13,0.0
827,138,14,0.5
828,139,0,0.0
828,139,1,0.5
828,139,2,0.0
828,139,3,1.0
828,139,4,0.0
829,139,0,0.0
829,139,1,0.0
829,139,2,0.0
829,139,3,0.0
829,139,4,0.0
830,140,0,0.0
830,140,1,0.0
830,140,2,0.0
830,140,3,0.0
830,140,4,1.0
831,140,0,0.0
831,140,1,0.0
831,140,2,0.0
831,140,3,0.0
831,140,4,1.0
832,140,0,0.0
832,140,1,0.0
832,140,2,0.0
832,140,3,0.0
832,140,4,1.0
833,140,0,0.0
833,140,1,1.0
833,140,2,0.5
833,140,3,0.0
833,140,4,0.0
834,140,0,0.0
834,140,1,1.0
834,140,2,0.5
834,140,3,0.0
834,140,4,1.0
835,141,0,0.0
835,141,1,0.0
835,141,2,0.0
835,141,3,1.0
835,141,4,0.0
836,141,0,0.0
836,141,1,1.0
836,141,2,0.3333333333333333
836,141,3,0.0
836,141,4,0.0
837,141,0,0.0
837,141,1,0.0
837,141,2,0.0
837,141,3,1.0
837,141,4,0.0
838,142,0,0.0
838,142,1,0.0
838,142,2,0.0
838,142,3,0.0
838,142,4,0.0
839,142,0,0.0
839,142,1,0.0
839,142,2,0.0
839,142,3,0.0
839,142,4,0.0
840,142,0,0.0
840,142,1,1.0
840,142,2,0.0
840,142,3,0.0
840,142,4,0.0
841,142,0,0.0
841,142,1,0.0
841,142,2,0.0
841,142,3,1.0
841,142,4,0.0
842,142,0,0.0
842,142,1,0.0
842,142,2,0.0
842,142,3,0.0
842,142,4,0.0
843,143,0,0.0
843,143,1,1.0
843,143,2,0.0
844,143,0,0.0
844,143,1,0.0
844,143,2,0.0
845,143,0,0.0
845,143,1,1.0
845,143,2,0.0
846,144,0,0.0
846,144,1,0.0
846,144,2,0.0
846,144,3,1.0
846,144,4,0.0
847,144,0,0.0
847,144,1,0.0
847,144,2,0.0
847,144,3,0.0
847,144,4,0.0
848,144,0,0.0
848,144,1,0.0
848,144,2,0.0
848,144,3,0.0
848,144,4,0.0
849,145,0,0.0
849,145,1,0.0
849,145,2,0.0
849,145,3,0.0
850,145,0,0.0
850,145,1,0.0
850,145,2,0.0
850,145,3,0.0
851,145,0,0.0
851,145,1,0.0
851,145,2,0.0
851,145,3,0.0
852,145,0,0.0
852,145,1,0.0
852,145,2,0.0
852,145,3,0.0
853,145,0,0.0
853,145,1,0.0
853,145,2,0.0
853,145,3,0.0
854,145,0,0.0
854,145,1,0.0
854,145,2,0.0
854,145,3,0.0
855,146,0,0.0
855,146,1,0.0
856,146,0,0.0
856,146,1,0.0
857,147,0,0.0
857,147,1,0.0
857,147,2,0.0
857,147,3,1.0
857,147,4,0.0
858,147,0,0.0
858,147,1,1.0
858,147,2,0.0
858,147,3,0.0
858,147,4,0.0
859,147,0,0.0
859,147,1,1.0
859,147,2,1.0
859,147,3,0.0
859,147,4,0.0
860,147,0,0.0
860,147,1,1.0
860,147,2,0.0
860,147,3,0.0
860,147,4,1.0
861,147,0,0.0
861,147,1,0.0
861,147,2,1.0
861,147,3,0.5
861,147,4,0.0
862,147,0,0.0
862,147,1,1.0
862,147,2,0.0
862,147,3,0.5
862,147,4,0.0
863,147,0,0.0
863,147,1,1.0
863,147,2,0.0
863,147,3,0.0
863,147,4,0.0
864,148,0,0.0
864,148,1,0.0
864,148,2,1.0
864,148,3,0.0
864,148,4,0.0
864,148,5,0.0
864,148,6,0.0
864,148,7,0.0
864,148,8,0.0
865,148,0,0.0
865,148,1,0.0
865,148,2,0.0
865,148,3,0.5
865,148,4,0.0
865,148,5,0.0
865,148,6,0.0
865,148,7,1.0
865,148,8,0.0
866,148,0,0.0
866,148,1,0.0
866,148,2,0.0
866,148,3,0.5
866,148,4,0.0
866,148,5,0.0
866,148,6,0.0
866,148,7,0.0
866,148,8,1.0
867,148,0,0.0
867,148,1,0.0
867,148,2,0.0
867,148,3,0.0
867,148,4,0.0
867,148,5,0.0
867,148,6,0.0
867,148,7,0.0
867,148,8,0.0
868,148,0,0.0
868,148,1,0.0
868,148,2,0.0
868,148,3,0.0
868,148,4,0.5
868,148,5,0.0
868,148,6,0.0
868,148,7,0.0
868,148,8,0.0
869,148,0,0.3333333333333333
869,148,1,0.0
869,148,2,0.0
869,148,3,0.0
869,148,4,0.0
869,148,5,0.0
869,148,6,0.0
869,148,7,0.0
869,148,8,0.0
870,148,0,0.0
870,148,1,0.0
870,148,2,0.3333333333333333
870,148,3,0.0
870,148,4,0.0
870,148,5,0.0
870,148,6,0.0
870,148,7,0.0
870,148,8,0.0
871,148,0,0.3333333333333333
871,148,1,0.0
871,148,2,0.0
871,148,3,0.0
871,148,4,0.0
871,148,5,0.0
871,148,6,0.0
871,148,7,0.0
871,148,8,0.0
872,148,0,0.0
872,148,1,0.0
872,148,2,0.0
872,148,3,0.5
872,148,4,0.0
872,148,5,0.0
872,148,6,0.0
872,148,7,0.0
872,148,8,0.0
873,148,0,0.0
873,148,1,0.25
873,148,2,0.0
873,148,3,0.0
873,148,4,0.0
873,148,5,0.0
873,148,6,0.0
873,148,7,0.0
873,148,8,0.0
874,148,0,0.0
874,148,1,0.25
874,148,2,0.0
874,148,3,0.0
874,148,4,0.0
874,148,5,0.0
874,148,6,0.0
874,148,7,0.0
874,148,8,0.0
875,148,0,0.0
875,148,1,0.0
875,148,2,0.0
875,148,3,0.5
875,148,4,0.0
875,148,5,0.0
875,148,6,1.0
875,148,7,0.0
875,148,8,0.0
876,148,0,0.0
876,148,1,0.0
876,148,2,0.0
876,148,3,0.5
876,148,4,0.0
876,148,5,0.5
876,148,6,0.0
876,148,7,0.0
876,148,8,0.0
877,148,0,0.0
877,148,1,0.0
877,148,2,0.0
877,148,3,0.5
877,148,4,0.5
877,148,5,0.0
877,148,6,0.0
877,148,7,0.0
877,148,8,0.0
878,149,0,0.0
878,149,1,0.0
878,149,2,0.0
878,149,3,0.0
878,149,4,0.0
878,149,5,1.0
878,149,6,0.0
879,149,0,0.0
879,149,1,0.0
879,149,2,0.0
879,149,3,0.0
879,149,4,0.0
879,149,5,0.0
879,149,6,1.0
880,149,0,0.0
880,149,1,0.0
880,149,2,0.0
880,149,3,0.0
880,149,4,0.5
880,149,5,0.0
880,149,6,0.0
881,149,0,0.0
881,149,1,0.0
881,149,2,0.5
881,149,3,0.0
881,149,4,0.0
881,149,5,0.0
881,149,6,0.0
882,149,0,0.0
882,149,1,0.5
882,149,2,0.0
882,149,3,0.0
882,149,4,0.0
882,149,5,0.0
882,149,6,0.0
883,149,0,0.0
883,149,1,0.0
883,149,2,0.0
883,149,3,1.0
883,149,4,0.0
883,149,5,0.0
883,149,6,0.0
884,149,0,0.5
884,149,1,0.0
884,149,2,0.0
884,149,3,0.0
884,149,4,0.5
884,149,5,0.0
884,149,6,0.0
885,150,0,0.0
885,150,1,0.0
885,150,2,0.0
885,150,3,0.0
885,150,4,0.0
885,150,5,0.0
886,150,0,0.0
886,150,1,0.0
886,150,2,0.0
886,150,3,0.0
886,150,4,0.0
886,150,5,0.0
887,150,0,0.0
887,150,1,0.0
887,150,2,0.0
887,150,3,0.0
887,150,4,0.0
887,150,5,0.0
888,150,0,0.0
888,150,1,0.5
888,150,2,0.0
888,150,3,0.0
888,150,4,0.0
888,150,5,0.0
889,150,0,0.0
889,150,1,0.5
889,150,2,0.0
889,150,3,0.0
889,150,4,0.0
889,150,5,0.0
890,150,0,0.0
890,150,1,0.5
890,150,2,0.0
890,150,3,0.0
890,150,4,0.0
890,150,5,0.0
891,150,0,0.0
891,150,1,0.5
891,150,2,0.0
891,150,3,1.0
891,150,4,0.5
891,150,5,0.0
892,151,0,0.0
892,151,1,0.0
892,151,2,0.0
892,151,3,0.0
892,151,4,0.0
892,151,5,0.0
892,151,6,0.0
892,151,7,0.0
892,151,8,0.0
892,151,9,0.0
892,151,10,0.0
893,151,0,0.0
893,151,1,0.0
893,151,2,0.0
893,151,3,0.0
893,151,4,0.0
893,151,5,0.0
893,151,6,0.0
893,151,7,0.0
893,151,8,0.0
893,151,9,0.0
893,151,10,0.0
894,151,0,0.0
894,151,1,0.0
894,151,2,1.0
894,151,3,0.0
894,151,4,0.0
894,151,5,0.0
894,151,6,0.0
894,151,7,0.0
894,151,8,0.0
894,151,9,0.0
894,151,10,0.0
895,151,0,0.0
895,151,1,0.0
895,151,2,0.0
895,151,3,0.0
895,151,4,0.0
895,151,5,0.0
895,151,6,0.0
895,151,7,0.0
895,151,8,0.0
895,151,9,0.0
895,151,10,0.0
896,151,0,0.0
896,151,1,0.0
896,151,2,0.0
896,151,3,0.0
896,151,4,0.0
896,151,5,0.0
896,151,6,0.0
896,151,7,0.0
896,151,8,0.0
896,151,9,0.0
896,151,10,0.0
897,152,0,0.0
897,152,1,0.0
897,152,2,1.0
898,152,0,0.0
898,152,1,1.0
898,152,2,0.0
899,153,0,0.0
899,153,1,0.0
899,153,2,0.0
900,153,0,0.0
900,153,1,0.0
900,153,2,0.0
901,153,0,0.0
901,153,1,0.0
901,153,2,0.0
902,153,0,0.0
902,153,1,0.0
902,153,2,0.0
903,153,0,0.0
903,153,1,0.0
903,153,2,0.0
904,154,0,0.0
904,154,1,0.0
904,154,2,0.0
904,154,3,0.0
904,154,4,0.0
904,154,5,0.0
904,154,6,0.0
904,154,7,0.0
904,154,8,1.0
904,154,9,0.0
904,154,10,0.0
904,154,11,0.0
904,154,12,0.0
904,154,13,0.0
904,154,14,0.0
904,154,15,0.0
904,154,16,0.0
904,154,17,0.0
904,154,18,0.0
904,154,19,0.0
904,154,20,0.0
905,154,0,0.0
905,154,1,0.0
905,154,2,0.0
905,154,3,0.0
905,154,4,0.0
905,154,5,0.0
905,154,6,0.0
905,154,7,0.0
905,154,8,0.0
905,154,9,1.0
905,154,10,0.0
905,154,11,0.0
905,154,12,0.0
905,154,13,0.0
905,154,14,0.0
905,154,15,0.0
905,154,16,0.0
905,154,17,0.0
905,154,18,0.0
905,154,19,0.0
905,154,20,0.0
906,154,0,0.0
906,154,1,0.0
906,154,2,1.0
906,154,3,0.0
906,154,4,0.0
906,154,5,0.0
906,154,6,0.0
906,154,7,0.0
906,154,8,0.0
906,154,9,0.0
906,154,10,0.0
906,154,11,0.0
906,154,12,0.0
906,154,13,0.0
906,154,14,0.0
906,154,15,0.0
906,154,16,0.0
906,154,17,0.0
906,154,18,0.0
906,154,19,0.0
906,154,20,0.0
907,154,0,0.0
907,154,1,0.0
907,154,2,0.0
907,154,3,0.0
907,154,4,1.0
907,154,5,0.0
907,154,6,0.0
907,154,7,0.0
907,154,8,0.0
907,154,9,0.0
907,154,10,0.0
907,154,11,0.0
907,154,12,0.0
907,154,13,0.0
907,154,14,0.0
907,154,15,0.0
907,154,16,0.0
907,154,17,0.0
907,154,18,0.0
907,154,19,0.0
907,154,20,0.0
908,154,0,0.0
908,154,1,0.0
908,154,2,0.0
908,154,3,1.0
908,154,4,0.0
908,154,5,0.0
908,154,6,0.0
908,154,7,0.0
908,154,8,0.0
908,154,9,0.0
908,154,10,0.0
908,154,11,0.0
908,154,12,0.0
908,154,13,0.0
908,154,14,0.0
908,154,15,0.0
908,154,16,0.0
908,154,17,0.0
908,154,18,0.0
908,154,19,0.0
908,154,20,0.0
909,154,0,0.0
909,154,1,0.0
909,154,2,0.0
909,154,3,0.0
909,154,4,0.0
909,154,5,0.0
909,154,6,0.0
909,154,7,0.0
909,154,8,0.0
909,154,9,0.0
909,154,10,0.0
909,154,11,0.0
909,154,12,0.0
909,154,13,0.0
909,154,14,0.0
909,154,15,0.0
909,154,16,0.0
909,154,17,0.3333333333333333
909,154,18,0.0
909,154,19,0.0
909,154,20,0.0
910,154,0,0.0
910,154,1,0.0
910,154,2,0.0
910,154,3,0.0
910,154,4,0.0
910,154,5,1.0
910,154,6,0.0
910,154,7,0.0
910,154,8,0.0
910,154,9,0.0
910,154,10,0.0
910,154,11,0.0
910,154,12,0.0
910,154,13,0.0
910,154,14,0.0
910,154,15,0.0
910,154,16,0.0
910,154,17,0.0
910,154,18,0.0
910,154,19,0.0
910,154,20,0.0
911,154,0,0.0
911,154,1,0.0
911,154,2,0.0
911,154,3,0.0
911,154,4,0.0
911,154,5,0.0
911,154,6,0.0
911,154,7,0.0
911,154,8,0.0
911,154,9,0.0
911,154,10,0.0
911,154,11,0.0
911,154,12,0.0
911,154,13,0.0
911,154,14,0.0
911,154,15,0.0
911,154,16,0.0
911,154,17,0.0
911,154,18,0.0
911,154,19,0.0
911,154,20,0.0
912,154,0,0.0
912,154,1,0.0
912,154,2,0.0
912,154,3,0.0
912,154,4,0.0
912,154,5,0.0
912,154,6,1.0
912,154,7,0.0
912,154,8,0.0
912,154,9,0.0
912,154,10,0.0
912,154,11,0.0
912,154,12,0.0
912,154,13,0.0
912,154,14,0.0
912,154,15,0.0
912,154,16,0.0
912,154,17,0.0
912,154,18,0.0
912,154,19,0.0
912,154,20,0.0
913,155,0,0.0
913,155,1,0.0
913,155,2,0.0
914,156,0,0.0
914,156,1,0.0
915,156,0,1.0
915,156,1,0.0
916,156,0,0.0
916,156,1,0.0
917,156,0,0.0
917,156,1,1.0
918,157,0,0.0
918,157,1,1.0
918,157,2,0.0
918,157,3,0.0
919,157,0,0.0
919,157,1,0.0
919,157,2,1.0
919,157,3,1.0
920,157,0,0.0
920,157,1,1.0
920,157,2,1.0
920,157,3,0.0
921,157,0,0.0
921,157,1,1.0
921,157,2,0.0
921,157,3,0.0
922,157,0,0.0
922,157,1,0.0
922,157,2,1.0
922,157,3,0.0
923,157,0,0.0
923,157,1,1.0
923,157,2,1.0
923,157,3,0.0
924,158,0,0.0
924,158,1,0.0
924,158,2,0.0
925,158,0,0.0
925,158,1,0.0
925,158,2,1.0
926,158,0,0.0
926,158,1,0.0
926,158,2,0.0
927,159,0,0.0
927,159,1,0.5
927,159,2,0.0
927,159,3,0.0
928,160,0,0.0
928,160,1,0.0
928,160,2,0.5
928,160,3,0.0
928,160,4,0.0
928,160,5,0.0
928,160,6,0.0
928,160,7,0.0
928,160,8,0.0
929,160,0,0.0
929,160,1,0.0
929,160,2,0.5
929,160,3,0.0
929,160,4,0.0
929,160,5,0.0
929,160,6,0.0
929,160,7,0.0
929,160,8,0.0
930,160,0,0.0
930,160,1,0.0
930,160,2,0.0
930,160,3,0.0
930,160,4,0.0
930,160,5,0.0
930,160,6,0.0
930,160,7,1.0
930,160,8,0.0
931,160,0,0.0
931,160,1,0.0
931,160,2,0.0
931,160,3,0.0
931,160,4,0.0
931,160,5,0.0
931,160,6,1.0
931,160,7,0.0
931,160,8,0.0
932,160,0,0.0
932,160,1,1.0
932,160,2,0.0
932,160,3,0.0
932,160,4,0.0
932,160,5,0.0
932,160,6,0.0
932,160,7,0.0
932,160,8,0.0
933,160,0,0.0
933,160,1,0.0
933,160,2,0.0
933,160,3,0.0
933,160,4,0.5
933,160,5,0.0
933,160,6,0.0
933,160,7,0.0
933,160,8,1.0
934,160,0,0.0
934,160,1,0.0
934,160,2,0.0
934,160,3,0.0
934,160,4,0.5
934,160,5,0.0
934,160,6,0.0
934,160,7,0.0
934,160,8,0.0
935,160,0,0.0
935,160,1,0.0
935,160,2,0.5
935,160,3,0.0
935,160,4,0.0
935,160,5,0.0
935,160,6,0.0
935,160,7,0.0
935,160,8,0.0
936,160,0,0.0
936,160,1,0.0
936,160,2,0.0
936,160,3,0.0
936,160,4,0.5
936,160,5,0.5
936,160,6,0.0
936,160,7,0.0
936,160,8,0.0
937,161,0,0.0
937,161,1,0.0
937,161,2,0.0
937,161,3,0.0
937,161,4,1.0
938,161,0,0.0
938,161,1,0.0
938,161,2,0.0
938,161,3,1.0
938,161,4,0.0
939,161,0,0.0
939,161,1,0.0
939,161,2,0.0
939,161,3,0.0
939,161,4,0.0
940,162,0,0.0
940,162,1,0.0
940,162,2,0.0
940,162,3,0.0
940,162,4,0.0
940,162,5,0.0
940,162,6,0.0
940,162,7,0.0
940,162,8,0.0
940,162,9,0.5
940,162,10,0.0
940,162,11,0.0
940,162,12,0.0
940,162,13,0.0
940,162,14,0.0
940,162,15,0.0
940,162,16,0.0
940,162,17,0.0
940,162,18,0.0
940,162,19,0.0
940,162,20,0.0
940,162,21,0.0
940,162,22,0.0
940,162,23,0.0
940,162,24,0.0
941,162,0,0.0
941,162,1,0.0
941,162,2,0.0
941,162,3,0.0
941,162,4,0.0
941,162,5,0.0
941,162,6,0.0
941,162,7,0.0
941,162,8,0.0
941,162,9,0.0
941,162,10,0.0
941,162,11,0.0
941,162,12,0.0
941,162,13,0.0
941,162,14,0.0
941,162,15,0.0
941,162,16,0.0
941,162,17,0.0
941,162,18,0.0
941,162,19,0.0
941,162,20,0.0
941,162,21,0.0
941,162,22,0.0
941,162,23,0.0
941,162,24,0.0
942,162,0,0.0
942,162,1,0.0
942,162,2,0.0
942,162,3,0.0
942,162,4,0.0
942,162,5,0.0
942,162,6,0.0
942,162,7,0.0
942,162,8,0.0
942,162,9,0.0
942,162,10,0.0
942,162,11,0.0
942,162,12,0.0
942,162,13,0.0
942,162,14,0.0
942,162,15,0.0
942,162,16,0.0
942,162,17,0.0
942,162,18,0.0
942,162,19,0.0
942,162,20,0.0
942,162,21,0.0
942,162,22,0.0
942,162,23,0.0
942,162,24,0.0
943,162,0,0.0
943,162,1,0.0
943,162,2,0.0
943,162,3,0.0
943,162,4,0.0
943,162,5,0.0
943,162,6,0.0
943,162,7,0.0
943,162,8,0.0
943,162,9,0.0
943,162,10,0.0
943,162,11,0.0
943,162,12,0.0
943,162,13,0.0
943,162,14,0.0
943,162,15,0.0
943,162,16,0.0
943,162,17,0.0
943,162,18,0.0
943,162,19,0.0
943,162,20,0.0
943,162,21,0.0
943,162,22,0.0
943,162,23,0.0
943,162,24,0.0
944,162,0,0.0
944,162,1,0.0
944,162,2,0.0
944,162,3,0.0
944,162,4,0.0
944,162,5,0.3333333333333333
944,162,6,0.25
944,162,7,0.0
944,162,8,0.0
944,162,9,0.0
944,162,10,1.0
944,162,11,0.0
944,162,12,0.0
944,162,13,0.0
944,162,14,0.0
944,162,15,0.0
944,162,16,0.0
944,162,17,0.0
944,162,18,0.0
944,162,19,0.0
944,162,20,0.0
944,162,21,0.0
944,162,22,0.0
944,162,23,0.0
944,162,24,0.0
945,162,0,0.0
945,162,1,0.0
945,162,2,0.0
945,162,3,0.0
945,162,4,0.0
945,162,5,0.0
945,162,6,0.0
945,162,7,0.0
945,162,8,0.0
945,162,9,0.0
945,162,10,0.0
945,162,11,0.0
945,162,12,0.0
945,162,13,0.0
945,162,14,0.0
945,162,15,0.0
945,162,16,0.0
945,162,17,0.0
945,162,18,0.0
945,162,19,0.0
945,162,20,0.0
945,162,21,0.0
945,162,22,0.0
945,162,23,0.0
945,162,24,0.0
946,162,0,0.0
946,162,1,0.0
946,162,2,0.0
946,162,3,0.0
946,162,4,0.0
946,162,5,0.0
946,162,6,0.0
946,162,7,0.0
946,162,8,0.0
946,162,9,0.0
946,162,10,0.0
946,162,11,0.0
946,162,12,0.0
946,162,13,0.0
946,162,14,0.0
946,162,15,0.0
946,162,16,0.0
946,162,17,0.0
946,162,18,0.0
946,162,19,0.0
946,162,20,0.0
946,162,21,0.0
946,162,22,0.0
946,162,23,0.0
946,162,24,0.0
947,162,0,0.0
947,162,1,0.0
947,162,2,0.0
947,162,3,0.0
947,162,4,0.0
947,162,5,0.0
947,162,6,0.0
947,162,7,0.0
947,162,8,0.0
947,162,9,0.0
947,162,10,0.0
947,162,11,0.0
947,162,12,0.0
947,162,13,0.0
947,162,14,0.0
947,162,15,0.0
947,162,16,0.0
947,162,17,0.0
947,162,18,0.0
947,162,19,0.0
947,162,20,0.0
947,162,21,0.0
947,162,22,0.0
947,162,23,0.0
947,162,24,0.0
948,162,0,0.0
948,162,1,0.0
948,162,2,0.0
948,162,3,0.0
948,162,4,0.0
948,162,5,0.0
948,162,6,0.0
948,162,7,0.0
948,162,8,0.0
948,162,9,0.0
948,162,10,0.0
948,162,11,0.0
948,162,12,0.0
948,162,13,0.0
948,162,14,0.0
948,162,15,0.0
948,162,16,0.0
948,162,17,0.0
948,162,18,0.0
948,162,19,0.0
948,162,20,0.0
948,162,21,0.0
948,162,22,0.0
948,162,23,0.0
948,162,24,0.0
949,163,0,0.0
949,163,1,0.0
949,163,2,0.0
949,163,3,0.0
949,163,4,0.0
949,163,5,0.0
950,163,0,0.0
950,163,1,0.0
950,163,2,0.0
950,163,3,0.0
950,163,4,0.0
950,163,5,0.0
951,163,0,1.0
951,163,1,0.0
951,163,2,0.0
951,163,3,0.0
951,163,4,0.0
951,163,5,0.0
952,163,0,0.0
952,163,1,0.0
952,163,2,0.0
952,163,3,0.0
952,163,4,1.0
952,163,5,0.0
953,163,0,0.0
953,163,1,1.0
953,163,2,0.0
953,163,3,0.0
953,163,4,0.0
953,163,5,0.0
954,163,0,0.0
954,163,1,0.0
954,163,2,0.0
954,163,3,0.0
954,163,4,0.0
954,163,5,0.0
955,163,0,0.0
955,163,1,0.0
955,163,2,1.0
955,163,3,0.0
955,163,4,0.0
955,163,5,0.0
956,163,0,0.0
956,163,1,0.0
956,163,2,0.0
956,163,3,0.0
956,163,4,0.0
956,163,5,0.0
957,163,0,0.0
957,163,1,0.0
957,163,2,0.0
957,163,3,0.0
957,163,4,0.0
957,163,5,1.0
958,164,0,0.3333333333333333
958,164,1,0.14285714285714285
958,164,2,0.2
958,164,3,0.25
959,164,0,0.3333333333333333
959,164,1,0.14285714285714285
959,164,2,0.2
959,164,3,0.25
960,164,0,0.3333333333333333
960,164,1,0.2857142857142857
960,164,2,0.2
960,164,3,1.0
961,164,0,0.6666666666666666
961,164,1,0.42857142857142855
961,164,2,1.0
961,164,3,0.25
962,165,0,0.0
962,165,1,1.0
962,165,2,0.0
962,165,3,0.0
962,165,4,0.0
962,165,5,0.0
962,165,6,0.0
962,165,7,0.0
962,165,8,0.0
962,165,9,0.0
962,165,10,0.0
963,165,0,0.0
963,165,1,0.0
963,165,2,0.5
963,165,3,0.5
963,165,4,0.5
963,165,5,0.3333333333333333
963,165,6,0.0
963,165,7,0.0
963,165,8,0.0
963,165,9,0.0
963,165,10,0.0
964,166,0,0.0
964,166,1,0.0
964,166,2,0.0
964,166,3,0.0
964,166,4,0.0
964,166,5,0.0
964,166,6,0.0
964,166,7,0.0
964,166,8,0.0
965,166,0,0.0
965,166,1,1.0
965,166,2,0.5
965,166,3,0.0
965,166,4,0.0
965,166,5,0.0
965,166,6,0.0
965,166,7,0.0
965,166,8,0.0
966,166,0,0.0
966,166,1,0.0
966,166,2,0.0
966,166,3,0.0
966,166,4,0.0
966,166,5,0.0
966,166,6,0.0
966,166,7,0.0
966,166,8,1.0
967,166,0,0.0
967,166,1,0.0
967,166,2,0.0
967,166,3,0.0
967,166,4,0.0
967,166,5,0.0
967,166,6,0.0
967,166,7,0.0
967,166,8,1.0
968,166,0,0.0
968,166,1,0.0
968,166,2,0.0
968,166,3,0.0
968,166,4,0.0
968,166,5,0.0
968,166,6,0.0
968,166,7,0.0
968,166,8,1.0
969,167,0,0.0
969,167,1,0.0
969,167,2,0.0
970,167,0,0.0
970,167,1,0.5
970,167,2,0.0
971,167,0,0.0
971,167,1,1.0
971,167,2,0.0
972,167,0,0.0
972,167,1,0.5
972,167,2,1.0
973,168,0,0.0
973,168,1,1.0
974,168,0,0.0
974,168,1,1.0
975,168,0,0.0
975,168,1,1.0
976,169,0,0.0
976,169,1,0.0
976,169,2,1.0
976,169,3,0.0
976,169,4,0.0
976,169,5,0.0
976,169,6,0.0
976,169,7,0.0
976,169,8,0.0
976,169,9,0.0
976,169,10,0.0
976,169,11,0.0
976,169,12,0.0
976,169,13,0.0
976,169,14,0.0
976,169,15,0.0
976,169,16,0.0
976,169,17,0.0
976,169,18,0.0
976,169,19,0.0
977,169,0,0.0
977,169,1,0.0
977,169,2,0.0
977,169,3,0.0
977,169,4,0.0
977,169,5,0.3333333333333333
977,169,6,0.0
977,169,7,0.6666666666666666
977,169,8,0.6666666666666666
977,169,9,0.0
977,169,10,0.0
977,169,11,0.0
977,169,12,0.0
977,169,13,0.0
977,169,14,0.0
977,169,15,0.0
977,169,16,0.0
977,169,17,0.0
977,169,18,0.0
977,169,19,0.0
978,169,0,0.0
978,169,1,0.0
978,169,2,0.0
978,169,3,0.0
978,169,4,0.0
978,169,5,0.0
978,169,6,0.0
978,169,7,0.3333333333333333
978,169,8,0.0
978,169,9,0.0
978,169,10,0.0
978,169,11,0.0
978,169,12,0.0
978,169,13,0.0
978,169,14,0.0
978,169,15,0.0
978,169,16,0.0
978,169,17,0.0
978,169,18,0.0
978,169,19,0.0
979,169,0,0.0
979,169,1,0.0
979,169,2,0.0
979,169,3,0.0
979,169,4,0.0
979,169,5,0.3333333333333333
979,169,6,0.0
979,169,7,0.6666666666666666
979,169,8,0.3333333333333333
979,169,9,0.0
979,169,10,0.0
979,169,11,0.0
979,169,12,0.0
979,169,13,0.0
979,169,14,0.0
979,169,15,0.0
979,169,16,0.0
979,169,17,0.0
979,169,18,0.0
979,169,19,0.0
980,169,0,1.0
980,169,1,0.0
980,169,2,0.0
980,169,3,0.0
980,169,4,0.0
980,169,5,0.0
980,169,6,0.0
980,169,7,0.0
980,169,8,0.0
980,169,9,0.0
980,169,10,0.0
980,169,11,0.0
980,169,12,0.0
980,169,13,0.0
980,169,14,0.0
980,169,15,0.0
980,169,16,0.0
980,169,17,0.0
980,169,18,0.0
980,169,19,0.0
981,169,0,0.0
981,169,1,0.0
981,169,2,0.0
981,169,3,0.0
981,169,4,0.0
981,169,5,0.0
981,169,6,0.0
981,169,7,0.0
981,169,8,0.0
981,169,9,0.0
981,169,10,0.0
981,169,11,0.0
981,169,12,0.0
981,169,13,0.0
981,169,14,0.0
981,169,15,0.0
981,169,16,0.0
981,169,17,0.0
981,169,18,0.0
981,169,19,0.0
